premise,hypothesis,label
به موجب فرمان ناصرالدین شاه که در سال ۱۲۷۵ ه.ق در روزنامه وقایع اتفاقیه چاپ شد، کارهای دولت بین شش وزارتخانه تقسیم شد. وزارت خانه‌ها در شورایی شبیه یک هیئت دولت به نام شورای دولتی سازمان می‌یافتند.,شورای دولتی در زمان ناصرالدین شاه قاجار در ایران ایجاد شد.,e
مطابق اصل ۹۲ قانون اساسی، اعضای شورای نگهبان برای مدت شش سال انتخاب می‌شوند ولی در نخستین دوره پس از گذشتن سه سال، نیمی از اعضای هر گروه به قید قرعه تغییر می‌یابند و اعضای تازه ای به جای آنها انتخاب می‌شوند.,اعضای شورای نگهبان برای مدت ۶ سال انتخاب می شوند.,e
شورای نگهبان از ۱۲ عضو تشکیل شده‌ است که تعدادی از این دوازده تن فقها هستند و تعدادی دیگر حقوقدانانی هستند که با معرفی رئیس قوه قضاییه و رأی نمایندگان مجلس شورای اسلامی انتخاب می‌شوند.,شورای نگهبان ۱۲ نفر عضو دارد.,e
اگر تعداد سوالات ارسال شده به قوه قضائیه درباره یک رئیس جمهور به عدد ۶ برسد طرح استیضاح از ایشان در دستور کار مجلس قرار می گیرد. رئیس جمهور موظف است ظرف مدت یک ماه از طرح استیضاح٬ در جلسه علنی مجلس حضور یابد.,رئیس جمهور ظرف مدت یک ماه از طرح استیضاح باید در مجلس حاضر شود.,e
روز قدس آخرین جمعه ماه رمضان است که در آن علیه اسرائیل و اشغال فلسطین راهپیمایی اعتراض‌آمیزی در کشورهای مختلف برگزار می‌شود. این روز در ۱۶ مرداد ۱۳۵۸ش با پیام امام خمینی برای حمایت از مردم فلسطین نام‌گذاری شد.,روز جهانی قدس، جمعه هفته آخر ماه مبارک رمضان است که توسط امام خمینی (ره) مطرح گردید.,e
جنبش غیرمتعهدها با صدور بیانیه ای در نشست فصلی شورای حکام آژانس بین المللی انرژی اتمی، حمایت خود را از فعالیت های هسته ای صلح آمیز کشور ایران اعلام کرد.,در جریان بحران هسته ای، جنبش غیر متعهد ها از حقوق هسته ای ایران دفاع می‌نمود.,e
سازمان کشورهای صادرکننده نفت با نام اختصاری اوپک ، یک کارتل بین‌المللی نفتی است که متشکل از کشورهای الجزایر، ایران، عراق، کویت، لیبی، نیجریه، قطر، عربستان سعودی، امارات متحده عربی، اکوادور، آنگولا، ونزوئلا و کنگو است. زبان رسمی اوپک انگلیسی است، هرچند که زبان رسمی اکثر کشورهای عضو این سازمان عربی است و انگلیسی تنها در نیجریه زبان رسمی شمرده می‌شود.,کشور انگلستان عضوی از سازمان اوپک نیست.,e
شعار نه شرقی و نه غربی ، سیاستی اساسی در ایدئولوژی سیاسی خارجی حکومت ایران است و وزارت امور خارجه ایران همیشه تأکید بر آن دارد که ملّت ایران از استقلال خویش چشم نمیپوشد و به هیچ حاکمیت خارجی و بیگانه ای تن نخواهد داد و اما تعاملات سیاسی خود با دنیای شرق و غرب را حفظ خواهد کرد.,سیاست نه شرقی نه غربی به معنی نفی سلطه شرق و غرب است.,e
حضرت امام قبول قعطنامه ۵۹۸ جنگ تحمیلی را مسئله ای بسیار تلخ و ناگوار معرفی کرده و می فرمایند : خوشا به حال جانبازان و اسرا و مفقودین و خانواده‏هاى معظم شهدا! و بدا به حال من که هنوز مانده‏ام و جام زهرآلود قبول قطعنامه را سر کشیده‏ ام.,امام خمینی برای پذیرش قطع نامه ۵۹۸ در جنگ تحمیلی، اصطلاح نوشیدن جام زهر را به کار برد.,e
در همان ابتدای اشغال سفارت آمریکا توسط دانشجویان پیرو خط امام ۶۳ امریکایی حاضر در این سفارتخانه به گروگان گرفته شدند. پس از این واقعه جناح های سیاسی مختلف در کشور، مواضع مختلفی در برابر آن اتخاذ کردند اما حضرت امام خمینی(س) آن را انقلابی بزرگتر از انقلاب اول خواند.,امام خمینی از واقعه ی اشغال سفارت آمریکا توسط دانشجویان پیرو خط امام با عنوان انقلابی بزرگ تر از انقلاب اول یاد میکند.,e
آیت الله خمینی در تاریخ ۱۷ بهمن ۱۳۶۶ هجری شمسی با صدور فرمانی، مجمع تشخیص مصلحت نظام را تأسیس نمود. این نهاد تا امروز ۶ دوره را پشت سر گذاشته‌است.,مجمع تشخیص مصلحت نظام در سال ۱۳۶۶ تشکیل شد.,e
در باره چیستی فمینیسم، پاسخی جامع نمی‌توان داد. گروهی آن را جنبشی سازمان یافته برای به دست آوردن حقوق زنان قلمداد می‌کنند، گروهی آن را چشم‌اندازی در پی رفع کردن فرودستی، ستم، نابرابری‌ها و بی عدالتی‌ها علیه زنان می‌دانند.,جنبش احقاق زنان در اصطلاح فمینیسم نامیده می شود.,e
تحریرالوسیله اثری از روح‌الله خمینی به زبان عربی شامل فتوای وی در تمامی ابواب فقه به روش غیراستدلالی است.,کتاب تحریر الوسیله اثر امام خمینی (ره) می باشد.,e
امام خمینی درباره انگیزه حضرت محمد(ص) از تشکیل حکومت اسلامی می فرماید: پیغمبر اسلام(ص) تشکیل حکومت داد مثل سایر حکومت های جهان لکن با انگیزه بسط عدالت اجتماعی.,به نظر امام خمینی(ره) تشکیل حکومت توسط پیامبر اسلام(ص) با انگیزه گسترش عدالت اجتماعی بود.,e
برای بررسى تقاضاى استعفا نماینده مجلس شورای اسلامی ابتدا تقاضاى استعفا قرائت شده، پس از آن راى‏گیرى به عمل مى‏آید و با پذیرش اکثریت مطلق حاضرین تقاضای استعفا تصویب می‌شود.,پذیرش استعفای نمایندگان مجلس شورای اسلامی با اکثریت مطلق حاضرین است.,e
نمایندگان مجلس به عنوان وکلای مردم ایران در مجلس حضور دارند و طبق اصل ۸۴ قانون اساسی هر نماینده مجلس شورای اسلامی در برابر تمام ملت مسئول است و حق دارد در همه مسایل داخلی و خارجی کشور اظهار نظر نماید.,هر یک از نمایندگان مجلس شورای اسلامی در برابر تمام ملت مسئول می‌باشد.,e
موضوع اصل ۸۰ قانون اساسی مقرر می‏‌دارد که گرفتن و دادن وام یا کمک‌‏های بدون عوض داخلی و خارجی از طرف دولت منوط به تصویب مجلس شورای اسلامی است. هچنین باید تفسیر شورای نگهبان نیز مورد توجه قرار گیرد.,بر طبق قانون اساسی گرفتن، دادن وام و یا کمک‌های بدون عوض داخلی و خارجی از طرف دولت با تصویب مجلس شورای اسلامی مجاز است.,e
